step,energy,energy_drive,novelty,novelty_drive,safety,safety_drive,visited,exploration_pct
1,0.797,0.0,0.9966666666666667,0.19666666666666666,0.0,0.0,1,0.3
2,1.0,0.0,0.9966666666666667,0.19666666666666666,0.0,0.0,1,0.3
3,0.997,0.0,0.9933333333333333,0.19333333333333325,0.0,0.0,2,0.7
4,0.994,0.0,0.9933333333333333,0.19333333333333325,0.0,0.0,2,0.7
5,0.991,0.0,0.99,0.18999999999999995,0.0,0.0,3,1.0
6,0.988,0.0,0.99,0.18999999999999995,0.0,0.0,3,1.0
7,0.985,0.0,0.9866666666666667,0.18666666666666665,0.0,0.0,4,1.3
8,0.982,0.0,0.9866666666666667,0.18666666666666665,0.0,0.0,4,1.3
9,0.979,0.0,0.9866666666666667,0.18666666666666665,0.0,0.0,4,1.3
10,0.976,0.0,0.9866666666666667,0.18666666666666665,0.0,0.0,4,1.3
11,0.973,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
12,0.97,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
13,1.0,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
14,0.997,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
15,0.994,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
16,0.991,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
17,0.988,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
18,0.985,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
19,0.982,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
20,0.979,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
21,0.976,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
22,0.973,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
23,0.97,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
24,0.967,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
25,0.964,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
26,0.961,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
27,0.958,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
28,0.955,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
29,0.952,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
30,0.949,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
31,0.946,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
32,0.943,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
33,0.94,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
34,0.9369999999999999,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
35,0.9339999999999999,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
36,0.9309999999999999,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
37,0.9279999999999999,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
38,0.9249999999999999,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
39,0.9219999999999999,0.0,0.9733333333333334,0.17333333333333334,0.0,0.0,8,2.7
