step,energy,energy_drive,novelty,novelty_drive,safety,safety_drive,visited,exploration_pct
1,0.797,0.0,0.9966666666666667,0.19666666666666666,0.0,0.0,1,0.3
2,0.794,0.0,0.9966666666666667,0.19666666666666666,0.0,0.0,1,0.3
3,0.791,0.0,0.9933333333333333,0.19333333333333325,0.0,0.0,2,0.7
4,0.788,0.0,0.9933333333333333,0.19333333333333325,0.0,0.0,2,0.7
5,0.785,0.0,0.99,0.18999999999999995,0.0,0.0,3,1.0
6,0.782,0.0,0.99,0.18999999999999995,0.0,0.0,3,1.0
7,0.779,0.0,0.9866666666666667,0.18666666666666665,0.0,0.0,4,1.3
8,0.776,0.0,0.9866666666666667,0.18666666666666665,0.0,0.0,4,1.3
9,0.773,0.0,0.9866666666666667,0.18666666666666665,0.0,0.0,4,1.3
10,0.77,0.0,0.9866666666666667,0.18666666666666665,0.0,0.0,4,1.3
11,0.767,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
12,0.764,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
13,0.761,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
14,0.758,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
15,0.755,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
16,0.752,0.0,0.9833333333333333,0.18333333333333324,0.0,0.0,5,1.7
17,0.749,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
18,0.746,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
19,0.743,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
20,0.74,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
21,0.737,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
22,0.734,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
23,0.731,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
24,0.728,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
25,0.725,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
26,0.722,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
27,0.719,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
28,0.716,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
29,0.713,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
30,0.71,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
31,0.707,0.0,0.98,0.17999999999999994,0.0,0.0,6,2.0
32,0.704,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
33,0.701,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
34,0.698,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
35,0.695,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
36,0.692,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
37,0.689,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
38,0.6859999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
39,0.6829999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
40,0.6799999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
41,0.6769999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
42,0.6739999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
43,0.6709999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
44,0.6679999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
45,0.6649999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
46,0.6619999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
47,0.6589999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
48,0.6559999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
49,0.6529999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
50,0.6499999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
51,0.6469999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
52,0.6439999999999999,0.0,0.9766666666666667,0.17666666666666664,0.0,0.0,7,2.3
53,0.6409999999999999,0.0,0.9733333333333334,0.17333333333333334,0.8,0.6000000000000001,8,2.7
54,0.6379999999999999,0.0,0.97,0.16999999999999993,0.96,0.76,9,3.0
55,0.6349999999999999,0.0,0.9666666666666667,0.16666666666666663,0.992,0.792,10,3.3
56,0.6319999999999999,0.0,0.9633333333333334,0.16333333333333333,0.9984,0.7984,11,3.7
57,0.6289999999999999,0.0,0.9633333333333334,0.16333333333333333,0.99968,0.79968,11,3.7
58,0.6259999999999999,0.0,0.9633333333333334,0.16333333333333333,0.999936,0.799936,11,3.7
59,0.6229999999999999,0.0,0.96,0.15999999999999992,0.9999872,0.7999871999999999,12,4.0
60,0.6199999999999999,0.0,0.96,0.15999999999999992,0.99999744,0.7999974400000001,12,4.0
61,1.0,0.0,0.96,0.15999999999999992,0.999999488,0.7999994880000001,12,4.0
62,0.997,0.0,0.96,0.15999999999999992,0.9999998976,0.7999998976,12,4.0
63,0.994,0.0,0.96,0.15999999999999992,0.99999997952,0.7999999795199999,12,4.0
64,0.991,0.0,0.96,0.15999999999999992,0.999999995904,0.7999999959040001,12,4.0
65,0.988,0.0,0.96,0.15999999999999992,0.9999999991808,0.7999999991808,12,4.0
66,0.985,0.0,0.96,0.15999999999999992,0.99999999983616,0.79999999983616,12,4.0
67,0.982,0.0,0.96,0.15999999999999992,0.999999999967232,0.799999999967232,12,4.0
68,0.979,0.0,0.9566666666666667,0.15666666666666662,0.9999999999934464,0.7999999999934464,13,4.3
69,0.976,0.0,0.9533333333333334,0.15333333333333332,0.949999999993774,0.7499999999937741,14,4.7
70,0.973,0.0,0.9533333333333334,0.15333333333333332,0.9024999999940853,0.7024999999940853,14,4.7
71,0.97,0.0,0.95,0.1499999999999999,0.8573749999943809,0.657374999994381,15,5.0
72,0.967,0.0,0.9466666666666667,0.1466666666666666,0.9714749999988762,0.7714749999988761,16,5.3
73,0.964,0.0,0.9433333333333334,0.1433333333333333,0.9229012499989323,0.7229012499989322,17,5.7
74,0.961,0.0,0.9433333333333334,0.1433333333333333,0.8767561874989857,0.6767561874989856,17,5.7
75,0.958,0.0,0.94,0.1399999999999999,0.8329183781240364,0.6329183781240364,18,6.0
76,0.955,0.0,0.9366666666666666,0.1366666666666666,0.7912724592178345,0.5912724592178344,19,6.3
77,0.952,0.0,0.9333333333333333,0.1333333333333333,0.7517088362569427,0.5517088362569427,20,6.7
78,0.949,0.0,0.9333333333333333,0.1333333333333333,0.7141233944440956,0.5141233944440955,20,6.7
79,0.946,0.0,0.9299999999999999,0.1299999999999999,0.6784172247218907,0.4784172247218907,21,7.0
80,0.943,0.0,0.9266666666666666,0.1266666666666666,0.6444963634857961,0.4444963634857961,22,7.3
81,0.94,0.0,0.9233333333333333,0.1233333333333333,0.6122715453115063,0.4122715453115063,23,7.7
82,0.9369999999999999,0.0,0.92,0.12,0.581657968045931,0.38165796804593094,24,8.0
83,0.9339999999999999,0.0,0.92,0.12,0.5525750696436343,0.35257506964363433,24,8.0
84,0.9309999999999999,0.0,0.92,0.12,0.5249463161614526,0.3249463161614526,24,8.0
85,0.9279999999999999,0.0,0.92,0.12,0.49869900035337994,0.29869900035337993,24,8.0
86,0.9249999999999999,0.0,0.92,0.12,0.4737640503357109,0.2737640503357109,24,8.0
87,0.9219999999999999,0.0,0.92,0.12,0.45007584781892535,0.25007584781892533,24,8.0
88,0.9189999999999999,0.0,0.92,0.12,0.42757205542797905,0.22757205542797904,24,8.0
89,1.0,0.0,0.92,0.12,0.4061934526565801,0.20619345265658007,24,8.0
90,0.997,0.0,0.92,0.12,0.38588378002375107,0.18588378002375106,24,8.0
91,0.994,0.0,0.92,0.12,0.3665895910225635,0.1665895910225635,24,8.0
92,0.991,0.0,0.92,0.12,0.3482601114714353,0.1482601114714353,24,8.0
93,0.988,0.0,0.92,0.12,0.33084710589786354,0.13084710589786352,24,8.0
94,0.985,0.0,0.92,0.12,0.31430475060297036,0.11430475060297035,24,8.0
95,0.982,0.0,0.92,0.12,0.29858951307282183,0.09858951307282182,24,8.0
96,0.979,0.0,0.92,0.12,0.2836600374191807,0.08366003741918071,24,8.0
97,0.976,0.0,0.92,0.12,0.26947703554822167,0.06947703554822166,24,8.0
98,0.973,0.0,0.92,0.12,0.25600318377081055,0.05600318377081054,24,8.0
99,0.97,0.0,0.92,0.12,0.24320302458227,0.04320302458226999,24,8.0
